tv_date,channel_id,target_group,ts,num_sessions,weighted_sum
2025-09-07,3102,fover50,2025-09-07 06:29:12,1,48.916143294
2025-09-07,3102,fover50,2025-09-07 06:29:16,1,40.763452745
2025-09-07,3102,fover50,2025-09-07 06:29:59,1,28.319005168
2025-09-07,3102,fover50,2025-09-07 06:30:13,1,22.823029896
2025-09-07,3102,fover50,2025-09-07 06:32:27,1,28.319005168
2025-09-07,3102,fover50,2025-09-07 06:34:45,1,21.239253876
2025-09-07,3102,fover50,2025-09-07 06:35:16,1,28.319005168
2025-09-07,3102,fover50,2025-09-07 06:35:36,1,38.03838316
2025-09-07,3102,fover50,2025-09-07 06:36:13,1,48.916143294
2025-09-07,3102,fover50,2025-09-07 06:36:24,1,40.763452745
2025-09-07,3102,fover50,2025-09-07 06:36:40,1,48.916143294
2025-09-07,3102,fover50,2025-09-07 06:36:41,1,40.763452745
2025-09-07,3102,fover50,2025-09-07 06:36:47,1,48.916143294
2025-09-07,3102,fover50,2025-09-07 06:40:35,1,35.39875646
2025-09-07,3102,fover50,2025-09-07 06:41:11,1,32.610762196
2025-09-07,3102,fover50,2025-09-07 06:42:20,1,22.823029896
2025-09-07,3102,fover50,2025-09-07 06:42:29,1,28.319005168
2025-09-07,3102,fover50,2025-09-07 06:43:36,1,38.03838316
2025-09-07,3102,fover50,2025-09-07 06:43:40,1,48.916143294
2025-09-07,3102,fover50,2025-09-07 06:59:56,1,60.052949194
2025-09-07,3102,fover50,2025-09-07 06:59:58,1,51.473956452
2025-09-07,3102,fover50,2025-09-07 07:01:53,1,60.052949194
2025-09-07,3102,fover50,2025-09-07 07:01:55,1,51.473956452
2025-09-07,3102,fover50,2025-09-07 07:02:51,1,60.052949194
2025-09-07,3102,fover50,2025-09-07 07:04:41,1,45.646059792
2025-09-07,3102,fover50,2025-09-07 07:06:42,1,53.253736424
2025-09-07,3102,fover50,2025-09-07 07:08:26,2,86.954526454
2025-09-07,3102,fover50,2025-09-07 07:08:36,1,34.315970968
2025-09-07,3102,fover50,2025-09-07 07:10:47,1,38.03838316
2025-09-07,3102,fover50,2025-09-07 07:10:50,1,48.916143294
2025-09-07,3102,fover50,2025-09-07 07:10:54,1,60.052949194
2025-09-07,3102,fover50,2025-09-07 07:11:08,1,71.762711976
2025-09-07,3102,fover50,2025-09-07 07:11:10,1,62.792372979
2025-09-07,3102,fover50,2025-09-07 07:11:11,1,71.762711976
2025-09-07,3102,fover50,2025-09-07 07:15:38,1,84.701424204
2025-09-07,3102,fover50,2025-09-07 07:19:34,1,101.63338404
2025-09-07,3102,fover50,2025-09-07 07:56:10,1,119.180403551
2025-09-07,3102,fover50,2025-09-07 07:56:56,1,76.07676632
2025-09-07,3102,fover50,2025-09-07 07:56:59,4,262.102935029
2025-09-07,3102,fover50,2025-09-07 07:57:03,2,88.461769444
2025-09-07,3102,fover50,2025-09-07 07:57:08,1,17.233716453
2025-09-07,3102,fover50,2025-09-07 07:59:25,1,17.157985484
2025-09-07,3102,fover50,2025-09-07 07:59:45,1,17.233716453
2025-09-07,3102,fover50,2025-09-07 07:59:47,1,28.319005168
2025-09-07,3102,fover50,2025-09-07 07:59:49,1,38.03838316
2025-09-07,3102,fover50,2025-09-07 07:59:51,1,48.916143294
2025-09-07,3102,fover50,2025-09-07 07:59:55,1,60.052949194
2025-09-07,3102,fover50,2025-09-07 07:59:58,1,71.762711976
2025-09-07,3102,fover50,2025-09-07 07:59:59,1,84.701424204
2025-09-07,3102,fover50,2025-09-07 08:00:01,1,101.63338404
2025-09-07,3102,fover50,2025-09-07 08:00:07,1,63.717761628
2025-09-07,3102,fover50,2025-09-07 08:00:08,1,70.79751292
2025-09-07,3102,fover50,2025-09-07 08:00:09,1,68.469089688
2025-09-07,3102,fover50,2025-09-07 08:00:14,1,76.07676632
2025-09-07,3102,fover50,2025-09-07 08:00:18,1,80.733050973
2025-09-07,3102,fover50,2025-09-07 08:00:19,3,245.726595791
2025-09-07,3102,fover50,2025-09-07 08:00:20,1,80.733050973
2025-09-07,3102,fover50,2025-09-07 08:00:25,1,94.11269356
2025-09-07,3102,fover50,2025-09-07 08:00:26,2,254.774275067
2025-09-07,3102,fover50,2025-09-07 08:00:38,1,164.480150081
2025-09-07,3102,fover50,2025-09-07 08:01:24,1,179.163425924
2025-09-07,3102,fover50,2025-09-07 08:03:22,2,373.408704322
2025-09-07,3102,fover50,2025-09-07 08:03:23,1,193.14243327
2025-09-07,3102,fover50,2025-09-07 08:03:25,1,180.266271052
2025-09-07,3102,fover50,2025-09-07 08:03:27,1,193.14243327
2025-09-07,3102,fover50,2025-09-07 08:08:20,1,206.663924608
2025-09-07,3102,fover50,2025-09-07 08:08:47,1,193.74742932
2025-09-07,3102,fover50,2025-09-07 08:08:58,1,206.663924608
2025-09-07,3102,fover50,2025-09-07 08:09:23,1,193.74742932
2025-09-07,3102,fover50,2025-09-07 08:09:28,1,206.663924608
2025-09-07,3102,fover50,2025-09-07 08:09:37,1,193.74742932
2025-09-07,3102,fover50,2025-09-07 08:09:43,1,206.663924608
2025-09-07,3102,fover50,2025-09-07 08:17:13,1,220.27590438
2025-09-07,3102,fover50,2025-09-07 08:17:15,1,207.31849824
2025-09-07,3102,fover50,2025-09-07 08:17:24,1,220.27590438
2025-09-07,3102,fover50,2025-09-07 08:17:25,1,207.31849824
2025-09-07,3102,fover50,2025-09-07 08:19:24,1,220.27590438
2025-09-07,3102,fover50,2025-09-07 08:19:32,1,207.31849824
2025-09-07,3102,fover50,2025-09-07 08:19:54,1,220.27590438
2025-09-07,3102,fover50,2025-09-07 08:19:59,1,207.31849824
2025-09-07,3102,fover50,2025-09-07 08:20:00,1,220.27590438
2025-09-07,3102,fover50,2025-09-07 08:25:08,1,207.31849824
2025-09-07,3102,fover50,2025-09-07 08:26:09,1,220.27590438
2025-09-07,3102,fover50,2025-09-07 08:27:48,1,207.31849824
2025-09-07,3102,fover50,2025-09-07 09:00:16,1,193.14243327
2025-09-07,3102,fover50,2025-09-07 09:00:17,1,120.105898388
2025-09-07,3102,fover50,2025-09-07 09:00:19,1,105.984977137
2025-09-07,3102,fover50,2025-09-07 09:00:23,1,112.935232272
2025-09-07,3102,fover50,2025-09-07 09:00:24,1,139.175511607
2025-09-07,3102,fover50,2025-09-07 09:00:26,1,129.16495288
2025-09-07,3102,fover50,2025-09-07 09:00:27,3,257.243127815
2025-09-07,3102,fover50,2025-09-07 09:00:28,1,34.467432906
2025-09-07,3102,fover50,2025-09-07 09:00:30,1,44.851694985
2025-09-07,3102,fover50,2025-09-07 09:00:37,1,26.320016568
2025-09-07,3102,fover50,2025-09-07 09:01:29,1,22.823029896
2025-09-07,3102,fover50,2025-09-07 09:03:06,1,22.978288604
2025-09-07,3102,fover50,2025-09-07 09:03:13,1,32.90002071
2025-09-07,3102,fover50,2025-09-07 09:03:16,1,45.646059792
2025-09-07,3102,fover50,2025-09-07 09:03:18,1,57.068833843
2025-09-07,3102,fover50,2025-09-07 09:03:27,1,68.631941936
2025-09-07,3102,fover50,2025-09-07 09:03:29,1,60.052949194
2025-09-07,3102,fover50,2025-09-07 09:03:30,1,68.631941936
2025-09-07,3102,fover50,2025-09-07 09:34:54,1,60.052949194
2025-09-07,3102,fover50,2025-09-07 09:38:08,1,68.631941936
2025-09-07,3102,fover50,2025-09-07 10:04:35,1,89.581712962
2025-09-07,3102,fover50,2025-09-07 10:04:38,1,34.467432906
2025-09-07,3102,fover50,2025-09-07 10:04:41,1,20.1563143
2025-09-07,3102,fover50,2025-09-07 10:04:50,1,32.610762196
2025-09-07,3102,fover50,2025-09-07 10:06:50,1,21.239253876
2025-09-07,3102,fover50,2025-09-07 10:07:14,2,44.847912195
2025-09-07,3102,fover50,2025-09-07 10:07:16,1,42.478507752
2025-09-07,3102,fover50,2025-09-07 10:07:21,1,57.068833843
2025-09-07,3102,fover50,2025-09-07 10:07:24,1,71.762711976
2025-09-07,3102,fover50,2025-09-07 10:08:49,1,84.701424204
2025-09-07,3102,fover50,2025-09-07 10:21:38,1,101.63338404
2025-09-07,3102,fover50,2025-09-07 10:23:05,1,91.470045636
2025-09-07,3102,fover50,2025-09-07 10:23:11,1,101.63338404
2025-09-07,3102,fover50,2025-09-07 10:29:55,1,119.180403551
2025-09-07,3102,fover50,2025-09-07 10:29:56,1,108.34582141
2025-09-07,3102,fover50,2025-09-07 10:30:03,1,119.180403551
2025-09-07,3102,fover50,2025-09-07 10:30:29,1,108.34582141
2025-09-07,3102,fover50,2025-09-07 10:30:42,1,119.180403551
2025-09-07,3102,fover50,2025-09-07 10:30:43,1,108.34582141
2025-09-07,3102,fover50,2025-09-07 10:32:43,1,119.180403551
2025-09-07,3102,fover50,2025-09-07 10:42:33,1,135.593871516
2025-09-07,3102,fover50,2025-09-07 10:42:38,1,124.294382223
2025-09-07,3102,fover50,2025-09-07 10:42:46,1,135.593871516
2025-09-07,3102,fover50,2025-09-07 10:50:21,1,164.480150081
2025-09-07,3102,fover50,2025-09-07 10:50:52,1,151.827830844
2025-09-07,3102,fover50,2025-09-07 10:52:49,1,164.480150081
2025-09-07,3102,fover50,2025-09-07 11:09:09,2,345.529464282
2025-09-07,3102,fover50,2025-09-07 11:09:10,2,345.529464282
2025-09-07,3102,fover50,2025-09-07 11:09:46,1,179.163425924
2025-09-07,3102,fover50,2025-09-07 11:16:28,1,166.366038358
2025-09-07,3102,fover50,2025-09-07 11:16:53,1,179.163425924
2025-09-07,3102,fover50,2025-09-07 11:16:58,1,166.366038358
2025-09-07,3102,fover50,2025-09-07 11:17:00,1,179.163425924
2025-09-07,3102,fover50,2025-09-07 11:17:02,1,166.366038358
2025-09-07,3102,fover50,2025-09-07 11:17:03,1,179.163425924
2025-09-07,3102,fover50,2025-09-07 11:17:12,1,166.366038358
2025-09-07,3102,fover50,2025-09-07 11:17:13,1,179.163425924
2025-09-07,3102,fover50,2025-09-07 11:22:07,1,193.14243327
2025-09-07,3102,fover50,2025-09-07 11:22:09,1,180.266271052
2025-09-07,3102,fover50,2025-09-07 11:22:28,1,193.14243327
2025-09-07,3102,fover50,2025-09-07 11:33:54,1,206.663924608
2025-09-07,3102,fover50,2025-09-07 11:33:56,1,193.74742932
2025-09-07,3102,fover50,2025-09-07 11:33:57,1,206.663924608
2025-09-07,3102,fover50,2025-09-07 11:35:18,1,152.45007606
2025-09-07,3102,fover50,2025-09-07 11:35:19,1,180.830934032
2025-09-07,3102,fover50,2025-09-07 11:35:22,3,325.50273033
2025-09-07,3102,fover50,2025-09-07 11:35:23,2,191.398793607
2025-09-07,3102,fover50,2025-09-07 11:35:24,2,121.88567836
2025-09-07,3102,fover50,2025-09-07 11:35:34,1,77.256973308
2025-09-07,3102,fover50,2025-09-07 11:35:45,1,54.172910705
2025-09-07,3102,fover50,2025-09-07 11:37:50,1,34.467432906
2025-09-07,3102,fover50,2025-09-07 11:37:52,1,53.253736424
2025-09-07,3102,fover50,2025-09-07 11:37:54,1,65.221524392
2025-09-07,3102,fover50,2025-09-07 11:37:55,1,77.210934678
2025-09-07,3102,fover50,2025-09-07 11:37:56,1,89.70338997
2025-09-07,3102,fover50,2025-09-07 11:37:57,1,111.796722444
2025-09-07,3102,fover50,2025-09-07 11:37:59,1,130.014985692
2025-09-07,3102,fover50,2025-09-07 11:38:01,1,146.893360809
2025-09-07,3102,fover50,2025-09-07 11:38:04,1,177.132469318
2025-09-07,3102,fover50,2025-09-07 11:39:41,1,193.14243327
2025-09-07,3102,fover50,2025-09-07 11:39:45,1,180.266271052
2025-09-07,3102,fover50,2025-09-07 11:39:46,1,193.14243327
2025-09-07,3102,fover50,2025-09-07 11:47:26,1,206.663924608
2025-09-07,3102,fover50,2025-09-07 11:48:23,1,193.74742932
2025-09-07,3102,fover50,2025-09-07 12:07:00,1,180.266271052
2025-09-07,3102,fover50,2025-09-07 12:13:02,1,193.14243327
2025-09-07,3102,fover50,2025-09-07 12:27:57,1,180.266271052
2025-09-07,3102,fover50,2025-09-07 12:31:12,1,193.14243327
2025-09-07,3102,fover50,2025-09-07 12:34:23,1,180.266271052
2025-09-07,3102,fover50,2025-09-07 12:47:57,1,166.366038358
2025-09-07,3102,fover50,2025-09-07 12:49:09,1,130.014985692
2025-09-07,3102,fover50,2025-09-07 12:49:14,1,124.294382223
2025-09-07,3102,fover50,2025-09-07 12:49:40,1,126.52319237
2025-09-07,3102,fover50,2025-09-07 12:51:21,1,77.210934678
2025-09-07,3102,fover50,2025-09-07 12:52:20,1,85.78992742
2025-09-07,3102,fover50,2025-09-07 13:00:56,1,119.180403551
2025-09-07,3102,fover50,2025-09-07 13:03:56,1,108.34582141
2025-09-07,3102,fover50,2025-09-07 13:03:58,1,119.180403551
2025-09-07,3102,fover50,2025-09-07 13:06:05,1,65.80004142
2025-09-07,3102,fover50,2025-09-07 13:06:07,1,97.511239269
2025-09-07,3102,fover50,2025-09-07 13:06:36,1,71.762711976
2025-09-07,3102,fover50,2025-09-07 13:09:19,1,59.220037278
2025-09-07,3102,fover50,2025-09-07 13:09:21,1,89.70338997
2025-09-07,3102,fover50,2025-09-07 13:09:26,1,119.180403551
2025-09-07,3102,fover50,2025-09-07 13:09:42,1,108.34582141
2025-09-07,3102,fover50,2025-09-07 13:09:48,1,119.180403551
2025-09-07,3102,fover50,2025-09-07 13:13:38,1,65.80004142
2025-09-07,3102,fover50,2025-09-07 13:13:40,1,80.733050973
2025-09-07,3102,fover50,2025-09-07 13:18:18,1,86.676657128
2025-09-07,3102,fover50,2025-09-07 13:18:52,1,59.220037278
2025-09-07,3102,fover50,2025-09-07 13:19:18,1,52.640033136
2025-09-07,3102,fover50,2025-09-07 13:41:37,1,71.143368828
2025-09-07,3102,fover50,2025-09-07 13:45:19,1,52.640033136
2025-09-07,3102,fover50,2025-09-07 13:45:20,1,46.060028994
2025-09-07,3102,fover50,2025-09-07 13:47:33,1,52.640033136
2025-09-07,3102,fover50,2025-09-07 14:13:33,1,65.878885492
2025-09-07,3102,fover50,2025-09-07 14:24:37,1,71.762711976
2025-09-07,3102,fover50,2025-09-07 14:24:45,1,62.792372979
2025-09-07,3102,fover50,2025-09-07 14:24:46,1,71.762711976
2025-09-07,3102,fover50,2025-09-07 14:24:55,1,62.792372979
2025-09-07,3102,fover50,2025-09-07 14:24:56,1,71.762711976
2025-09-07,3102,fover50,2025-09-07 14:25:00,1,62.792372979
2025-09-07,3102,fover50,2025-09-07 14:26:05,1,71.762711976
2025-09-07,3102,fover50,2025-09-07 14:30:51,1,84.701424204
2025-09-07,3102,fover50,2025-09-07 14:30:58,1,75.290154848
2025-09-07,3102,fover50,2025-09-07 14:35:54,1,84.701424204
2025-09-07,3102,fover50,2025-09-07 14:42:36,1,75.290154848
2025-09-07,3102,fover50,2025-09-07 14:42:42,2,94.5203821
2025-09-07,3102,fover50,2025-09-07 14:45:19,1,40.212005057
2025-09-07,3102,fover50,2025-09-07 14:45:28,1,68.631941936
2025-09-07,3102,fover50,2025-09-07 14:48:29,1,49.558259044
2025-09-07,3102,fover50,2025-09-07 14:49:33,1,56.638010336
2025-09-07,3102,fover50,2025-09-07 14:50:05,1,84.701424204
2025-09-07,3102,fover50,2025-09-07 14:50:07,1,75.290154848
2025-09-07,3102,fover50,2025-09-07 14:50:08,1,84.701424204
2025-09-07,3102,fover50,2025-09-07 14:54:09,2,193.103429676
2025-09-07,3102,fover50,2025-09-07 14:54:28,1,101.63338404
2025-09-07,3102,fover50,2025-09-07 14:54:31,1,91.470045636
2025-09-07,3102,fover50,2025-09-07 14:54:35,1,101.63338404
2025-09-07,3102,fover50,2025-09-07 14:57:00,1,119.180403551
2025-09-07,3102,fover50,2025-09-07 14:57:12,1,108.34582141
2025-09-07,3102,fover50,2025-09-07 14:57:13,1,119.180403551
2025-09-07,3102,fover50,2025-09-07 14:57:16,1,108.34582141
2025-09-07,3102,fover50,2025-09-07 14:57:18,1,119.180403551
2025-09-07,3102,fover50,2025-09-07 15:35:16,1,135.593871516
2025-09-07,3102,fover50,2025-09-07 15:35:31,1,124.294382223
2025-09-07,3102,fover50,2025-09-07 15:35:38,1,135.593871516
2025-09-07,3102,fover50,2025-09-07 15:35:39,1,124.294382223
2025-09-07,3102,fover50,2025-09-07 15:35:40,1,135.593871516
2025-09-07,3102,fover50,2025-09-07 15:35:48,1,124.294382223
2025-09-07,3102,fover50,2025-09-07 15:36:08,1,135.593871516
2025-09-07,3102,fover50,2025-09-07 15:36:09,1,124.294382223
2025-09-07,3102,fover50,2025-09-07 15:36:10,1,135.593871516
2025-09-07,3102,fover50,2025-09-07 15:36:11,1,124.294382223
2025-09-07,3102,fover50,2025-09-07 15:36:12,1,135.593871516
2025-09-07,3102,fover50,2025-09-07 15:36:13,1,124.294382223
2025-09-07,3102,fover50,2025-09-07 15:36:56,1,135.593871516
2025-09-07,3102,fover50,2025-09-07 15:36:57,1,124.294382223
2025-09-07,3102,fover50,2025-09-07 15:38:56,1,135.593871516
2025-09-07,3102,fover50,2025-09-07 15:39:09,1,124.294382223
2025-09-07,3102,fover50,2025-09-07 15:39:10,1,135.593871516
2025-09-07,3102,fover50,2025-09-07 15:43:33,1,124.294382223
2025-09-07,3102,fover50,2025-09-07 15:45:48,1,135.593871516
2025-09-07,3102,fover50,2025-09-07 15:50:38,1,164.480150081
2025-09-07,3102,fover50,2025-09-07 15:51:43,1,151.827830844
2025-09-07,3102,fover50,2025-09-07 15:51:51,1,164.480150081
2025-09-07,3102,fover50,2025-09-07 15:52:20,1,151.827830844
2025-09-07,3102,fover50,2025-09-07 15:52:26,1,164.480150081
2025-09-07,3102,fover50,2025-09-07 15:53:21,1,151.827830844
2025-09-07,3102,fover50,2025-09-07 15:55:39,1,164.480150081
2025-09-07,3102,fover50,2025-09-07 16:03:34,1,179.163425924
2025-09-07,3102,fover50,2025-09-07 16:08:16,1,193.14243327
2025-09-07,3102,fover50,2025-09-07 16:08:17,1,180.266271052
2025-09-07,3102,fover50,2025-09-07 16:08:18,1,193.14243327
2025-09-07,3102,fover50,2025-09-07 16:08:21,1,180.266271052
2025-09-07,3102,fover50,2025-09-07 16:13:18,1,193.14243327
2025-09-07,3102,fover50,2025-09-07 16:13:26,1,180.266271052
2025-09-07,3102,fover50,2025-09-07 16:13:38,1,193.14243327
2025-09-07,3102,fover50,2025-09-07 16:15:42,1,142.286737656
2025-09-07,3102,fover50,2025-09-07 16:15:43,1,98.899796216
2025-09-07,3102,fover50,2025-09-07 16:15:44,1,130.014985692
2025-09-07,3102,fover50,2025-09-07 16:15:45,1,103.523962916
2025-09-07,3102,fover50,2025-09-07 16:15:46,2,172.492916557
2025-09-07,3102,fover50,2025-09-07 16:15:48,2,161.27150309
2025-09-07,3102,fover50,2025-09-07 16:15:50,1,77.256973308
2025-09-07,3102,fover50,2025-09-07 16:15:51,1,40.763452745
2025-09-07,3102,fover50,2025-09-07 16:15:55,1,35.881355988
2025-09-07,3102,fover50,2025-09-07 16:18:34,1,35.39875646
2025-09-07,3102,fover50,2025-09-07 16:18:48,1,45.646059792
2025-09-07,3102,fover50,2025-09-07 16:18:54,1,57.068833843
2025-09-07,3102,fover50,2025-09-07 16:18:56,1,68.631941936
2025-09-07,3102,fover50,2025-09-07 16:18:58,1,80.733050973
2025-09-07,3102,fover50,2025-09-07 16:19:01,1,94.11269356
2025-09-07,3102,fover50,2025-09-07 16:19:07,1,111.796722444
2025-09-07,3102,fover50,2025-09-07 16:20:45,1,130.014985692
2025-09-07,3102,fover50,2025-09-07 16:22:00,1,146.893360809
2025-09-07,3102,fover50,2025-09-07 16:22:01,1,135.593871516
2025-09-07,3102,fover50,2025-09-07 16:22:43,1,89.679596039
2025-09-07,3102,fover50,2025-09-07 16:22:45,1,85.78992742
2025-09-07,3102,fover50,2025-09-07 16:22:50,1,89.679596039
2025-09-07,3102,fover50,2025-09-07 16:22:54,1,102.947912904
2025-09-07,3102,fover50,2025-09-07 16:24:09,1,146.893360809
2025-09-07,3102,fover50,2025-09-07 16:26:02,1,177.132469318
2025-09-07,3102,fover50,2025-09-07 16:28:56,1,193.14243327
2025-09-07,3102,fover50,2025-09-07 16:28:58,1,180.266271052
2025-09-07,3102,fover50,2025-09-07 16:28:59,1,193.14243327
2025-09-07,3102,fover50,2025-09-07 16:29:58,1,206.663924608
2025-09-07,3102,fover50,2025-09-07 16:34:37,1,220.27590438
2025-09-07,3102,fover50,2025-09-07 16:35:05,1,207.31849824
2025-09-07,3102,fover50,2025-09-07 16:36:12,1,220.27590438
2025-09-07,3102,fover50,2025-09-07 16:36:14,1,207.31849824
2025-09-07,3102,fover50,2025-09-07 16:36:50,2,427.59440262
2025-09-07,3102,fover50,2025-09-07 16:36:52,1,220.27590438
2025-09-07,3102,fover50,2025-09-07 16:36:55,1,207.31849824
2025-09-07,3102,fover50,2025-09-07 16:37:49,1,220.27590438
2025-09-07,3102,fover50,2025-09-07 16:38:09,1,207.31849824
2025-09-07,3102,fover50,2025-09-07 16:38:41,1,220.27590438
2025-09-07,3102,fover50,2025-09-07 16:38:47,1,207.31849824
2025-09-07,3102,fover50,2025-09-07 16:38:50,1,220.27590438
2025-09-07,3102,fover50,2025-09-07 16:43:33,1,373.671483138
2025-09-07,3102,fover50,2025-09-07 16:52:34,1,394.670106093
2025-09-07,3102,fover50,2025-09-07 16:52:36,1,373.897995246
2025-09-07,3102,fover50,2025-09-07 16:52:47,1,394.670106093
2025-09-07,3102,fover50,2025-09-07 16:52:49,1,373.897995246
2025-09-07,3102,fover50,2025-09-07 16:52:59,1,394.670106093
2025-09-07,3102,fover50,2025-09-07 16:53:03,1,373.897995246
2025-09-07,3102,fover50,2025-09-07 16:53:10,1,394.670106093
2025-09-07,3102,fover50,2025-09-07 17:00:12,1,420.22200556
2025-09-07,3102,fover50,2025-09-07 17:00:14,1,399.210905282
2025-09-07,3102,fover50,2025-09-07 17:00:20,1,420.22200556
2025-09-07,3102,fover50,2025-09-07 17:02:53,1,399.210905282
2025-09-07,3102,fover50,2025-09-07 17:14:29,1,420.22200556
2025-09-07,3102,fover50,2025-09-07 17:16:46,1,469.031376471
2025-09-07,3102,fover50,2025-09-07 17:16:48,1,446.69654902
2025-09-07,3102,fover50,2025-09-07 17:16:49,1,469.031376471
2025-09-07,3102,fover50,2025-09-07 17:24:17,1,491.635061808
2025-09-07,3102,fover50,2025-09-07 17:24:22,1,469.288013544
2025-09-07,3102,fover50,2025-09-07 17:27:08,1,491.635061808
2025-09-07,3102,fover50,2025-09-07 17:32:00,1,469.288013544
2025-09-07,3102,fover50,2025-09-07 17:40:14,1,420.22200556
2025-09-07,3102,fover50,2025-09-07 17:50:27,1,441.233105838
2025-09-07,3102,fover50,2025-09-07 17:51:04,1,491.635061808
2025-09-07,3102,fover50,2025-09-07 17:51:50,1,558.110820803
2025-09-07,3102,fover50,2025-09-07 17:51:53,1,533.845132942
2025-09-07,3102,fover50,2025-09-07 17:51:54,1,558.110820803
2025-09-07,3102,fover50,2025-09-07 17:52:39,1,533.845132942
2025-09-07,3102,fover50,2025-09-07 17:52:44,2,420.898671526
2025-09-07,3102,fover50,2025-09-07 17:52:46,1,134.515274548
2025-09-07,3102,fover50,2025-09-07 17:52:47,5,1449.798928826
2025-09-07,3102,fover50,2025-09-07 17:52:48,2,388.185043451
2025-09-07,3102,fover50,2025-09-07 17:52:49,1,124.294382223
2025-09-07,3102,fover50,2025-09-07 17:52:50,1,89.70338997
2025-09-07,3102,fover50,2025-09-07 17:52:51,1,97.511239269
2025-09-07,3102,fover50,2025-09-07 17:52:53,1,101.218553896
2025-09-07,3102,fover50,2025-09-07 17:52:54,1,65.878885492
2025-09-07,3102,fover50,2025-09-07 17:52:57,1,60.980030424
2025-09-07,3102,fover50,2025-09-07 17:53:04,1,103.860554235
2025-09-07,3102,fover50,2025-09-07 17:54:16,1,51.504648872
2025-09-07,3102,fover50,2025-09-07 17:54:30,2,81.044816252
2025-09-07,3102,fover50,2025-09-07 17:54:42,1,57.068833843
2025-09-07,3102,fover50,2025-09-07 17:54:45,1,71.762711976
2025-09-07,3102,fover50,2025-09-07 17:54:48,1,84.701424204
2025-09-07,3102,fover50,2025-09-07 17:54:50,1,101.63338404
2025-09-07,3102,fover50,2025-09-07 17:54:52,1,119.180403551
2025-09-07,3102,fover50,2025-09-07 17:54:53,1,135.593871516
2025-09-07,3102,fover50,2025-09-07 17:54:54,1,164.480150081
2025-09-07,3102,fover50,2025-09-07 17:54:55,1,179.163425924
2025-09-07,3102,fover50,2025-09-07 17:54:56,2,399.766024808
2025-09-07,3102,fover50,2025-09-07 17:54:58,1,220.27590438
2025-09-07,3102,fover50,2025-09-07 17:55:05,1,373.671483138
2025-09-07,3102,fover50,2025-09-07 17:57:01,1,394.670106093
2025-09-07,3102,fover50,2025-09-07 17:57:46,1,420.22200556
2025-09-07,3102,fover50,2025-09-07 17:59:52,2,271.453453924
2025-09-07,3102,fover50,2025-09-07 17:59:56,2,286.668807188
2025-09-07,3102,fover50,2025-09-07 18:00:14,1,205.857060679
2025-09-07,3102,fover50,2025-09-07 18:00:15,1,216.69164282
2025-09-07,3102,fover50,2025-09-07 18:00:17,1,243.150363754
2025-09-07,3102,fover50,2025-09-07 18:00:20,2,502.13846798
2025-09-07,3102,fover50,2025-09-07 18:00:21,2,728.179499271
2025-09-07,3102,fover50,2025-09-07 18:00:26,1,491.635061808
2025-09-07,3102,fover50,2025-09-07 18:00:27,1,469.288013544
2025-09-07,3102,fover50,2025-09-07 18:01:07,1,491.635061808
2025-09-07,3102,fover50,2025-09-07 18:02:15,1,558.110820803
2025-09-07,3102,fover50,2025-09-07 18:02:17,1,533.845132942
2025-09-07,3102,fover50,2025-09-07 18:02:18,2,1091.955953745
2025-09-07,3102,fover50,2025-09-07 18:02:21,1,558.110820803
2025-09-07,3102,fover50,2025-09-07 18:03:30,1,589.31340384
2025-09-07,3102,fover50,2025-09-07 18:05:24,1,617.1602463
2025-09-07,3102,fover50,2025-09-07 18:06:39,1,642.03249994
2025-09-07,3102,fover50,2025-09-07 18:08:29,1,669.355199829
2025-09-07,3102,fover50,2025-09-07 18:10:03,2,1364.147673515
2025-09-07,3102,fover50,2025-09-07 18:10:04,2,1364.147673515
2025-09-07,3102,fover50,2025-09-07 18:10:08,1,694.475179244
2025-09-07,3102,fover50,2025-09-07 18:10:34,2,1414.508781609
2025-09-07,3102,fover50,2025-09-07 18:10:35,1,719.662362573
2025-09-07,3102,fover50,2025-09-07 18:11:22,1,745.32916611
2025-09-07,3102,fover50,2025-09-07 18:12:09,1,771.003306803
2025-09-07,3102,fover50,2025-09-07 18:12:45,1,797.675596352
2025-09-07,3102,fover50,2025-09-07 18:12:46,1,772.748233966
2025-09-07,3102,fover50,2025-09-07 18:12:48,1,797.675596352
2025-09-07,3102,fover50,2025-09-07 18:12:50,1,772.748233966
2025-09-07,3102,fover50,2025-09-07 18:12:51,1,797.675596352
2025-09-07,3102,fover50,2025-09-07 18:13:20,1,823.666142112
2025-09-07,3102,fover50,2025-09-07 18:14:01,2,1673.763507094
2025-09-07,3102,fover50,2025-09-07 18:14:04,1,849.372525988
2025-09-07,3102,fover50,2025-09-07 18:14:50,1,810.30593028
2025-09-07,3102,fover50,2025-09-07 18:14:52,1,346.706628512
2025-09-07,3102,fover50,2025-09-07 18:14:54,1,765.50028839
2025-09-07,3102,fover50,2025-09-07 18:14:55,3,1719.39216722
2025-09-07,3102,fover50,2025-09-07 18:14:56,1,254.104272612
2025-09-07,3102,fover50,2025-09-07 18:14:57,3,1864.18643341
2025-09-07,3102,fover50,2025-09-07 18:14:58,7,2728.515876605
2025-09-07,3102,fover50,2025-09-07 18:15:00,4,1152.011083159
2025-09-07,3102,fover50,2025-09-07 18:15:01,1,151.827830844
